product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
6111101001446,0.271523178807947,Moderate,Low Sugar,Yes
5017764003111,0.001763668430335,High,Low Sugar,No
4061464727755,0.0583333333333333,Low,Low Sugar,No
5000169603550,0.3142857142857143,Low,Low Sugar,No
20508111,0.1220472440944882,Moderate,Low Sugar,No
8719200265806,1.0,High,Low Sugar,Yes
6111242882164,0.4361702127659574,Low,Low Sugar,Yes
3228857002351,0.0837209302325581,Moderate,Low Sugar,Yes
6111024001295,0.0,High,Low Sugar,Yes
8000500217078,0.7759472817133443,High,High Sugar,Yes
20081232,0.4545454545454545,High,High Sugar,Yes
3392460481671,0.3166666666666666,Low,Low Sugar,Yes
3177500000742,0.0143042912873862,High,Low Sugar,No
3229820181899,0.1136363636363636,Moderate,Low Sugar,No
3178530402988,0.6212121212121212,High,High Sugar,Yes
3080216052885,0.0266666666666666,Low,Low Sugar,No
3175681170841,0.1933333333333333,Moderate,Low Sugar,No
8712566246526,1.0,Low,Low Sugar,Yes
3760056260076,0.0,High,Low Sugar,No
3259011799909,0.1423076923076923,Moderate,Low Sugar,Yes
3165433864012,1.0,High,High Sugar,No
8480000125248,0.0454545454545454,High,Low Sugar,Yes
8412600028131,0.0763157894736842,Moderate,Low Sugar,Yes
8480000106780,1.0,Low,Low Sugar,Yes
8480000209085,1.0,Low,Low Sugar,No
6174988,0.1414634146341463,Moderate,Moderate Sugar,Yes
8480000838865,0.0691964285714285,Low,Low Sugar,Yes
8480000041937,0.0,High,Low Sugar,No
3564706612792,0.2666666666666666,High,High Sugar,Yes
5053990107292,0.049090909090909,High,Low Sugar,Yes
4056489135524,0.0,High,Low Sugar,Yes
5053827209205,0.0952380952380952,High,Moderate Sugar,No
5014008002237,0.1097560975609756,Moderate,Low Sugar,Yes
3124480196248,1.0,Low,Low Sugar,Yes
20975364,0.625,Moderate,Low Sugar,No
643435040823,0.91699604743083,High,High Sugar,Yes
5010084103677,0.0166666666666666,Moderate,Low Sugar,Yes
5000157026071,0.2774193548387096,Low,Low Sugar,Yes
4056489150503,1.0,High,Low Sugar,No
5057753941246,1.0,Low,Low Sugar,No
5050974000556,0.2912912912912913,High,High Sugar,No
5057545807132,0.0406360424028268,High,Low Sugar,Yes
29210053,0.0789980732177264,Moderate,Low Sugar,No
6111251752762,0.9333333333333332,Low,Moderate Sugar,Yes
5000157146342,0.8245614035087719,Low,Low Sugar,No
5060198640407,0.0234042553191489,High,Low Sugar,No
6111028000997,0.5714285714285714,Moderate,Low Sugar,Yes
4056489791799,0.9321428571428572,Low,Moderate Sugar,No
8410014488183,0.9655172413793104,High,High Sugar,Yes
6111266750753,0.3228346456692913,High,Low Sugar,Yes
5111129000071,0.271523178807947,Moderate,Low Sugar,No
7622210998095,0.1244444444444444,High,Moderate Sugar,Yes
3228857000180,0.1175059952038369,Moderate,Low Sugar,Yes
3178530410136,0.4230769230769231,High,High Sugar,Yes
5038862234115,0.8461538461538461,Low,Moderate Sugar,No
3523230030793,1.0,High,Low Sugar,No
3168930010869,0.2807017543859649,High,High Sugar,Yes
5410081200551,0.9649122807017544,High,High Sugar,Yes
3392460460409,0.0147058823529411,High,Low Sugar,No
4001954165018,1.0,Low,Low Sugar,No
3280640653010,0.3478260869565218,Moderate,Low Sugar,Yes
3445850024023,0.0,Low,Low Sugar,No
7613035781627,0.5015384615384616,Moderate,High Sugar,Yes
8480000171634,0.8741258741258741,Moderate,Moderate Sugar,No
8712100872273,0.7692307692307692,Moderate,Low Sugar,No
8076800195033,0.0492957746478873,High,Low Sugar,No
5201037709774,1.0,Moderate,Low Sugar,No
8076809522533,0.4915254237288136,High,High Sugar,Yes
5202390021121,0.0,Moderate,Low Sugar,Yes
5010029204209,0.0628571428571428,High,Low Sugar,No
5013803991982,0.5753424657534247,Moderate,Moderate Sugar,Yes
50457878,0.8431372549019608,Low,Low Sugar,Yes
8718114724430,0.0829508196721311,Moderate,Low Sugar,Yes
5010115902941,1.0,High,High Sugar,Yes
8480000868091,0.3561643835616438,High,Moderate Sugar,No
4056489695370,0.8064516129032258,Low,Low Sugar,No
5060088707975,0.9187279151943464,High,High Sugar,Yes
5060336500020,0.271523178807947,Moderate,Low Sugar,No
4056489664567,0.0,Low,Low Sugar,Yes
4056489518624,0.3846153846153846,Moderate,Moderate Sugar,Yes
3760324300145,0.04,Moderate,Low Sugar,Yes
5057545744741,0.3082191780821918,Low,Low Sugar,Yes
5060238480765,0.0454545454545454,High,Low Sugar,No
8002210125070,0.9998272607313368,Low,Low Sugar,Yes
8410076611277,0.7410714285714287,Moderate,Moderate Sugar,Yes
6111180000484,0.271523178807947,Moderate,Low Sugar,Yes
8902080000227,0.9714285714285714,Low,Moderate Sugar,Yes
29210039,0.271523178807947,Moderate,Low Sugar,No
4000405002360,0.0958904109589041,Moderate,Low Sugar,Yes
6111184007625,0.4276475343573161,High,Moderate Sugar,Yes
5054781841210,0.8260869565217391,Moderate,Moderate Sugar,No
6111250476744,0.8517179023508138,Moderate,High Sugar,Yes
5060482841978,0.4194107452339687,High,High Sugar,No
6111250474917,0.271523178807947,Moderate,Low Sugar,Yes
7613036669498,0.2639296187683284,High,High Sugar,Yes
5000112558272,1.0,Moderate,High Sugar,Yes
3700214618240,0.9807692307692308,High,High Sugar,Yes
8000070200289,0.271523178807947,Moderate,Low Sugar,No
3564700019252,0.2115384615384615,High,Moderate Sugar,Yes
3225355490925,0.9662921348314606,Moderate,High Sugar,Yes
3261055930439,0.0674157303370786,Moderate,Low Sugar,Yes
3183280000650,0.0,Low,Low Sugar,No
80042532,0.8235294117647058,Low,Moderate Sugar,No
3599741003380,0.0263157894736842,Moderate,Low Sugar,Yes
3250391896554,0.0183333333333333,High,Low Sugar,No
8076809572569,0.2749999999999999,High,Low Sugar,Yes
8076809545457,0.0063291139240506,High,Low Sugar,Yes
4056489041313,0.9583333333333331,Low,Low Sugar,Yes
8715700016504,0.9827586206896552,Moderate,High Sugar,No
8480000093578,0.3492063492063492,High,High Sugar,Yes
8076809504720,0.1435833333333333,Low,Low Sugar,No
3083681148626,0.8181818181818182,Low,Low Sugar,Yes
3329770082342,1.0,Low,Low Sugar,No
8480000861672,0.5294117647058824,Low,Low Sugar,Yes
8480000860743,1.0,Moderate,Low Sugar,Yes
6191507220214,1.0,Low,Low Sugar,No
5057753181369,0.4285714285714286,Low,Low Sugar,Yes
5010044000275,0.0611450381679389,Low,Low Sugar,Yes
4056489695387,0.4,Low,Low Sugar,No
4001724038993,0.1219512195121951,High,Moderate Sugar,No
5060298571250,1.0,High,High Sugar,No
90418945,1.0,Low,Low Sugar,Yes
4056489334538,1.0,High,Low Sugar,Yes
5000137415970,0.0089020771513353,High,Low Sugar,No
5013665116233,0.5086206896551725,High,Moderate Sugar,No
5060283760041,0.0106007067137809,High,Low Sugar,No
8445290044853,0.271523178807947,Moderate,Low Sugar,No
4061463578013,0.4285714285714286,Moderate,Low Sugar,Yes
5014276701139,0.5923076923076923,Moderate,Moderate Sugar,No
5060482840759,0.424,Moderate,Moderate Sugar,No
6111245460086,0.1590073529411765,Moderate,Moderate Sugar,Yes
5411188139126,0.9583333333333331,Low,Low Sugar,Yes
5060719920285,0.8378378378378378,High,High Sugar,Yes
6111259090132,0.0,High,Low Sugar,Yes
4003143005402,0.271523178807947,Moderate,Low Sugar,Yes
3400938000009,0.271523178807947,Moderate,Low Sugar,Yes
3168930173311,0.0171875,High,Low Sugar,No
6111266070974,0.0,Moderate,Low Sugar,Yes
6111018909170,0.271523178807947,Moderate,Low Sugar,Yes
7622210450029,0.4857142857142857,High,High Sugar,Yes
3045320001525,1.0,Moderate,High Sugar,Yes
3248830000143,0.0325581395348837,High,Low Sugar,No
7613035694897,0.0526315789473684,Moderate,Low Sugar,Yes
8714100846179,0.8666666666666667,High,Low Sugar,Yes
7613033687884,0.4829931972789115,Moderate,Moderate Sugar,Yes
3270190136880,0.6,Moderate,Low Sugar,No
8711200461004,0.5901639344262296,Moderate,Low Sugar,Yes
3307130803004,0.8524590163934427,Low,Moderate Sugar,No
3760049791266,0.2037037037037037,Moderate,Moderate Sugar,Yes
3018930004903,0.0246575342465753,High,Low Sugar,No
3564700582633,0.0636363636363636,High,Low Sugar,Yes
3229820797922,0.625,Low,Low Sugar,Yes
3564707117203,0.2941176470588235,Low,Low Sugar,Yes
8480000212566,1.0,Low,Low Sugar,No
20941130,0.8181818181818182,Low,Moderate Sugar,Yes
5999884034469,1.0,Low,Moderate Sugar,Yes
8003753900438,0.0,Low,Low Sugar,No
5941868200087,0.0131578947368421,High,Low Sugar,No
3456300014556,0.40625,High,High Sugar,Yes
3660603081843,0.6190476190476191,High,Low Sugar,Yes
4056489258346,0.6666666666666666,Moderate,Moderate Sugar,Yes
8711200389186,0.6923076923076924,High,Low Sugar,Yes
3154230809357,0.0,Moderate,Low Sugar,Yes
3168930170570,0.0,Low,Low Sugar,Yes
357937,1.0,Low,Low Sugar,No
5060139430364,0.6666666666666666,Moderate,High Sugar,No
8723300710739,0.271523178807947,Moderate,Low Sugar,Yes
5018297006464,0.1079812206572769,Moderate,Low Sugar,No
5000358462043,1.0,Moderate,High Sugar,No
5051140474201,0.6216216216216215,Moderate,Low Sugar,No
5056138201807,0.8111111111111111,Low,Moderate Sugar,Yes
5060283762427,0.0249999999999999,Low,Low Sugar,Yes
5057753897413,0.6842105263157895,High,Low Sugar,Yes
6111259340886,0.5227272727272726,High,Moderate Sugar,Yes
6111242105270,0.6642857142857144,Low,Moderate Sugar,Yes
6111126002640,0.0,Low,Low Sugar,No
6111249960988,0.3970588235294117,High,High Sugar,Yes
6111162001553,0.271523178807947,Moderate,Low Sugar,No
6111242107441,0.0,Low,Low Sugar,No
5060853640131,0.19,Moderate,Moderate Sugar,Yes
6111184001739,0.3225806451612903,High,Low Sugar,Yes
8711327615380,0.7,Low,Moderate Sugar,Yes
6111270961442,0.271523178807947,Moderate,Low Sugar,Yes
6111195024178,0.271523178807947,Moderate,Low Sugar,Yes
6111031005651,0.3552631578947368,High,High Sugar,Yes
7613035144699,0.2978723404255319,High,High Sugar,Yes
54491014,0.25625,Low,Low Sugar,Yes
3252378000954,0.0,Low,Low Sugar,No
3431410001023,0.6153846153846154,High,High Sugar,Yes
5410126832051,0.5272727272727272,High,High Sugar,Yes
3175681061460,0.2461538461538461,Low,Low Sugar,Yes
3023290007310,0.7999999999999999,Moderate,High Sugar,Yes
3032220061100,1.0,Moderate,Low Sugar,Yes
3011360007421,0.1964285714285714,Low,Low Sugar,Yes
8076809543934,0.78125,Low,Moderate Sugar,No
20023218,1.0,Low,Moderate Sugar,Yes
3036810230860,1.0,Low,Moderate Sugar,No
3068320014067,0.0,Low,Low Sugar,No
8480000822956,0.0461538461538461,Moderate,Low Sugar,Yes
20276515,1.0,High,High Sugar,No
4056489167853,0.0138674884437596,High,Low Sugar,Yes
7622210438294,0.9464285714285714,High,High Sugar,Yes
3073781177916,1.0,Moderate,Low Sugar,No
3073781178005,1.0,Moderate,Low Sugar,No
8480000142108,0.3,High,High Sugar,Yes
8410783344468,0.2777777777777778,Low,Low Sugar,Yes
5057753934996,0.2440944881889764,Low,Low Sugar,Yes
8480000862150,0.0509031198686371,High,Low Sugar,No
5031021679253,0.0,High,Low Sugar,No
5000254019051,0.0,Low,Low Sugar,Yes
5031021069665,0.0139130434782608,High,Low Sugar,No
50157655,0.9827586206896552,Moderate,High Sugar,No
5060482840209,0.4890387858347386,High,High Sugar,No
3229820803449,0.3947368421052634,High,High Sugar,No
4088600190112,0.5,High,Low Sugar,No
414234,0.0114012738853503,Moderate,Low Sugar,No
4056489383444,0.2,High,Low Sugar,No
8402001008276,0.072463768115942,High,Low Sugar,Yes
78895126389,0.6,Low,Low Sugar,Yes
5060406461701,0.8400000000000001,Low,Moderate Sugar,No
7613287413048,0.9576923076923076,High,High Sugar,Yes
6111184001036,0.271523178807947,Moderate,Low Sugar,No
6221007032588,0.0,High,Low Sugar,Yes
6111265800503,0.0208333333333333,Low,Low Sugar,Yes
5111438005064,0.271523178807947,Moderate,Low Sugar,Yes
6111250471572,0.271523178807947,Moderate,Low Sugar,Yes
5061013962506,1.0,Moderate,High Sugar,Yes
3187670002347,0.6086956521739131,High,High Sugar,Yes
3251490432650,0.5,Moderate,Low Sugar,No
3017760306492,0.4,High,High Sugar,Yes
3033491350795,1.0,Low,Moderate Sugar,Yes
8722700197508,1.0,Moderate,High Sugar,Yes
3228857001132,0.3829787234042553,High,High Sugar,Yes
3045320083453,1.0,Low,High Sugar,Yes
3017230000059,0.0,Moderate,Low Sugar,No
3155251205449,0.8125,Moderate,Moderate Sugar,Yes
3179140213964,0.271523178807947,Low,Low Sugar,Yes
3272770093590,1.0,Moderate,Moderate Sugar,Yes
5053827189927,0.105,Moderate,Low Sugar,Yes
3366321051631,0.0,High,Low Sugar,Yes
20037154,0.7096774193548387,Low,Low Sugar,Yes
8852018101055,0.0451807228915662,Moderate,Low Sugar,Yes
4012860003110,0.9090909090909092,Moderate,Low Sugar,Yes
5410013100003,0.0,Low,Low Sugar,No
7300400114714,0.0649350649350649,Low,Low Sugar,No
3019081238650,0.0,Moderate,Low Sugar,No
3068320124537,0.271523178807947,Moderate,Low Sugar,No
3057640265358,0.0,Low,Low Sugar,No
8710522921500,1.0,High,Low Sugar,No
5410126006360,0.5303030303030303,High,High Sugar,Yes
6163772,0.5344827586206896,High,High Sugar,Yes
4002671118622,1.0,Moderate,Low Sugar,No
5053990106981,0.0254545454545454,High,Low Sugar,Yes
3664346304863,1.0,High,High Sugar,Yes
20166083,0.000632911392405,Moderate,Low Sugar,No
4001724039143,0.1627906976744186,High,Moderate Sugar,No
5014271400426,0.94,Moderate,High Sugar,Yes
5011308000994,0.1025641025641025,Moderate,Low Sugar,Yes
8423102210351,0.0286396181384248,High,Low Sugar,No
8715000934720,1.0,High,High Sugar,No
9417986941806,0.0493975903614457,High,Low Sugar,Yes
6111032000082,0.1772151898734177,Low,Low Sugar,Yes
5000119003867,0.4347826086956521,High,Moderate Sugar,No
8004880810058,0.0450704225352112,High,Low Sugar,Yes
7622210249661,0.9666666666666668,High,High Sugar,Yes
3302740003868,0.2545454545454545,Moderate,Low Sugar,Yes
6111126003852,0.8714285714285713,Low,Moderate Sugar,Yes
5036589253273,1.0,Low,Moderate Sugar,No
6111242041356,0.0135135135135135,High,Low Sugar,Yes
5000168124643,0.1921921921921922,High,Moderate Sugar,Yes
5010044009124,0.0569476082004555,Moderate,Low Sugar,No
6111073564222,0.271523178807947,Moderate,Low Sugar,Yes
6111046001433,1.0,Low,Low Sugar,Yes
3341430551432,0.0,Moderate,Low Sugar,Yes
5060878780386,0.011864406779661,High,Low Sugar,No
6111203007384,0.1,Moderate,Low Sugar,Yes
3270190025337,1.0,Low,Low Sugar,No
3608580823513,1.0,Moderate,High Sugar,Yes
8712100441639,0.9411764705882352,Moderate,High Sugar,Yes
3390390000153,0.4609375,High,Moderate Sugar,No
3412290015980,1.0,High,Low Sugar,No
3024720022422,0.5,High,Low Sugar,No
3270190021087,0.977777777777778,Low,Low Sugar,No
3259421340012,0.5098039215686274,High,High Sugar,Yes
4017100499715,0.3571428571428571,High,High Sugar,No
5410041161700,0.5932203389830508,High,High Sugar,Yes
3124480184320,0.9896907216494846,Low,Moderate Sugar,Yes
3083680025881,0.4636363636363636,Low,Moderate Sugar,No
3027030007622,0.0306666666666666,High,Low Sugar,No
8712566145003,0.7647058823529412,High,Low Sugar,Yes
8000500357729,0.9791304347826086,High,High Sugar,Yes
3175681135024,0.0,High,Low Sugar,Yes
3560071190965,0.011864406779661,High,Low Sugar,No
20093709,0.3437499999999999,High,High Sugar,Yes
3250390010364,1.0,Low,Low Sugar,No
3664346306539,1.0,High,High Sugar,Yes
20615284,1.0,High,Low Sugar,Yes
8480000101990,0.6,Moderate,Low Sugar,Yes
4006040007999,0.9523809523809524,High,High Sugar,No
8710637105352,0.0203703703703703,High,Low Sugar,Yes
3033491485763,0.9622641509433962,Low,Moderate Sugar,Yes
20023782,1.0,Moderate,Low Sugar,Yes
40893532,0.3282828282828283,High,Moderate Sugar,No
8480000511973,4.104104104104104,Moderate,Low Sugar,No
3366321053314,0.0,High,Low Sugar,Yes
8480000138484,0.5507246376811593,Low,Low Sugar,Yes
3497917002741,0.0653846153846153,High,Low Sugar,Yes
3609200010054,0.0097560975609756,High,Low Sugar,Yes
3083681139709,0.1235294117647058,Moderate,Low Sugar,No
3302740059209,1.0,Moderate,Low Sugar,Yes
50457656,0.9444444444444444,Low,Low Sugar,Yes
3073781177961,1.0,Moderate,Low Sugar,No
5000127014084,0.0952380952380952,High,Moderate Sugar,No
8412042502312,0.0,Low,Low Sugar,No
3046920011013,0.9803921568627452,Moderate,Moderate Sugar,Yes
5060088704097,0.6363636363636364,High,High Sugar,Yes
5449000000729,1.0,Low,Moderate Sugar,Yes
5057753031664,0.2153024911032028,High,Moderate Sugar,Yes
5036589200918,0.9929078014184396,Low,Moderate Sugar,No
5032439100070,0.0414572864321608,Moderate,Low Sugar,Yes
5059319023342,0.425287356321839,High,High Sugar,No
5054781498063,0.1051282051282051,Moderate,Low Sugar,No
1162615,0.0390625,Moderate,Low Sugar,Yes
5059319028958,0.2023809523809523,High,High Sugar,Yes
5000237130612,0.01875,High,Low Sugar,Yes
4088600441658,0.8,Moderate,Low Sugar,No
6111126001704,1.0,Moderate,Moderate Sugar,No
6111184002538,0.271523178807947,High,Low Sugar,Yes
6111246721339,0.0,Moderate,Low Sugar,Yes
5060430291848,0.0679758308157099,High,Low Sugar,No
635684,0.0511945392526412,Moderate,Low Sugar,No
6111032006862,0.6106870229007634,Low,Moderate Sugar,Yes
3033491974175,0.9913793103448276,Moderate,High Sugar,Yes
3228857002184,0.1106382978723404,Moderate,Moderate Sugar,Yes
3165432640006,0.98,High,High Sugar,No
3229820786599,0.1686274509803921,High,Moderate Sugar,No
3329757003735,0.0,Low,Low Sugar,Yes
40111216,0.8235294117647058,Moderate,Moderate Sugar,Yes
3229820789002,0.6851851851851851,Low,Low Sugar,Yes
3392460488809,0.1351351351351351,High,Moderate Sugar,Yes
8727200195221,0.0849420849420849,Moderate,Low Sugar,Yes
4029764001807,1.0,Low,Moderate Sugar,Yes
3564707142700,0.7619047619047619,High,High Sugar,No
7622210137258,0.5970149253731343,High,High Sugar,Yes
5411188120742,1.0,Low,Low Sugar,Yes
87157246,0.9827586206896552,Moderate,High Sugar,No
20164041,0.890625,Low,Moderate Sugar,No
7613039830727,0.2085889570552147,High,Moderate Sugar,Yes
3242272270157,0.1235294117647058,Moderate,Low Sugar,Yes
8410376029079,0.0,Moderate,Low Sugar,Yes
80633044,0.6071428571428571,High,High Sugar,Yes
5411188130031,1.0,Low,Low Sugar,Yes
3033491772917,1.0,Low,Low Sugar,No
3092718637033,0.9342105263157896,High,High Sugar,Yes
3560071266950,0.8400000000000001,Low,Low Sugar,No
8000500192801,0.8986486486486487,High,High Sugar,Yes
20103347,0.8571428571428571,Moderate,Low Sugar,Yes
51000012,0.0384615384615384,Moderate,Low Sugar,Yes
5011273040339,0.9914110429447852,High,High Sugar,No
8445290044822,0.271523178807947,Moderate,Low Sugar,No
5060139430241,0.6666666666666666,Moderate,High Sugar,No
8000500398418,0.9791304347826086,High,High Sugar,Yes
5059319013473,0.2133333333333333,High,High Sugar,Yes
5000111044226,0.8389830508474576,Low,Moderate Sugar,Yes
5034660021445,0.0,High,Low Sugar,No
5018374442215,0.0518518518518518,Moderate,Low Sugar,Yes
4088600441672,0.2541436464088397,High,Low Sugar,No
7610900299072,1.0,Low,Low Sugar,No
3760257091288,0.2166666666666666,Moderate,Low Sugar,Yes
5060262485408,0.6470588235294118,Low,Low Sugar,Yes
5018922117718,1.0,Moderate,Low Sugar,Yes
3760381260666,0.0472972972972973,High,Low Sugar,Yes
6111126000905,0.271523178807947,Moderate,Low Sugar,Yes
4056489480037,0.1642857142857142,Moderate,Low Sugar,No
6111245470016,0.0,High,Low Sugar,No
5060183674011,0.26,High,Moderate Sugar,Yes
6111260420164,0.271523178807947,Moderate,Low Sugar,Yes
6111245250939,0.271523178807947,Moderate,Low Sugar,Yes
3760121219749,0.8787878787878788,High,High Sugar,No
6111246721964,1.025,Moderate,Low Sugar,Yes
5900951311321,0.8611111111111112,Moderate,High Sugar,Yes
6111037002647,0.0,High,Low Sugar,Yes
6111252422411,1.0,Low,Moderate Sugar,Yes
3175680012937,0.5483870967741935,High,High Sugar,Yes
3057640379048,1.0,Low,Low Sugar,Yes
3220035210008,1.0,High,High Sugar,No
3038359007651,0.8405797101449275,Low,Moderate Sugar,Yes
3760049795059,0.0631578947368421,Moderate,Low Sugar,Yes
